movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len,true_label,pred_label,pred_score,pred_label_thresh,review_len,review_word_count,emoji_count,has_emoji,caps_ratio,has_url,exclam_count,question_count,language,alpha_ratio,low_text_content
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",10,5.0,AYYY YOOO WHAT THE FUCK,23,5,positive,negative,0.827025830745697,negative,23,5,0,False,1.0,False,0,0,en,0.8260869565217391,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",11,5.0,being stabbed would be less painful than this,45,8,positive,negative,0.8627195954322815,negative,45,8,0,False,0.0,False,0,0,en,0.8444444444444444,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",12,4.0,would be dishonest and immoral of me not to say that I could not believe my eyes as ten million fireflies lit up the world as they fell asleep,142,29,positive,negative,0.6401962041854858,negative,142,29,0,False,0.008771929824561403,False,0,0,en,0.8028169014084507,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",13,5.0,The word heart-crushing has been invented for just one purpose: to be represented by this extremely sad and fine World War II-Anime.,132,24,positive,negative,0.6170840263366699,negative,132,22,0,False,0.056074766355140186,False,0,0,en,0.8106060606060606,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",14,5.0,ghibli why do you rip my heart out and leave it to rot?,55,13,positive,negative,0.9350419044494629,negative,55,13,0,False,0.0,False,0,1,en,0.7636363636363637,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",15,4.5,"""Why do fireflies have to die so soon?"" - Setsuko,Yep, that was rough.",70,13,positive,negative,0.8990408182144165,negative,70,13,0,False,0.058823529411764705,False,0,1,en,0.7285714285714285,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",16,4.0,"The guy from the video store is a jerk, this movie wasn't the ""laugh riot"" he promised it would be.",99,21,positive,negative,0.9469283223152161,negative,99,20,0,False,0.013333333333333334,False,0,0,en,0.7575757575757576,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",17,4.5,"Up there with the likes of ‘The Elephant Man’ and co. Sublime in its beauty, but immensely haunting in its themes. A beautiful film that will stay with me for some time.",169,32,positive,positive,0.9634283185005188,positive,169,32,0,False,0.045454545454545456,False,0,0,en,0.7810650887573964,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",18,4.5,The greatest movie i never wanna see again.,43,8,positive,positive,0.45378944277763367,neutral,43,8,0,False,0.02857142857142857,False,0,0,en,0.813953488372093,False
31,Grave of the Fireflies,1988,Isao Takahata,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",19,5.0,"This film destroyed me, the moment the credits started I couldn't stop crying. One of the saddest and most beautiful stories I've ever seen. For me this is the kind of movie that every person should see at least once in their life. It doesn't just reflect the horrors of war and how much it hurts people and how meaningless it is. But at the same time the importance of empathy and love for others. Seitsa and Setsuko is the most beautiful sibling relationship I've ever seen reflected in film. Definitely one of the best animated films I've seen.",547,104,positive,positive,0.6569752097129822,positive,547,99,0,False,0.027522935779816515,False,0,0,en,0.7970749542961609,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",1,5.0,"The best spider-man film. Beyond being funny, creative, and wonderfully animated, it truly has an understanding of the character of Spider-Man.",143,23,positive,positive,0.9833115339279175,positive,143,21,0,False,0.034482758620689655,False,0,0,en,0.8111888111888111,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",2,5.0,Best Spider-man movie without question.,39,6,positive,positive,0.9691267609596252,positive,39,5,0,False,0.06060606060606061,False,0,0,en,0.8461538461538461,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",3,5.0,not to be dramatic but the animation is SO fuckin nice i want to liquify it and inject it into my veins heroin-style,116,24,positive,positive,0.9102438688278198,positive,116,23,0,False,0.021505376344086023,False,0,0,en,0.8017241379310345,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",4,5.0,the g in lgbt stands for gwen,29,7,positive,neutral,0.8214061856269836,neutral,29,7,0,False,0.0,False,0,0,en,0.7931034482758621,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",5,5.0,See what happens when you just let talented people do their thing?,66,12,positive,neutral,0.546169102191925,neutral,66,12,0,False,0.018518518518518517,False,0,1,en,0.8181818181818182,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",6,5.0,I can't think of another movie that genuinely gets better and better on repeat viewings to this extent. Wow.,108,20,positive,positive,0.9658525586128235,positive,108,19,0,False,0.022988505747126436,False,0,0,en,0.8055555555555556,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",7,4.0,Spider-Man Noir for president,29,5,positive,neutral,0.658671498298645,neutral,29,4,0,False,0.12,False,0,0,no,0.8620689655172413,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",8,5.0,I can’t believe one of the best animated movies ever made will have a sequel that will also be one of the best animated movies ever made,136,28,positive,positive,0.9838655591011047,positive,136,27,0,False,0.009174311926605505,False,0,0,en,0.8014705882352942,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",9,4.0,every superhero movie just looks shit in comparison now oh my god,65,12,positive,negative,0.9275364279747009,negative,65,12,0,False,0.0,False,0,0,en,0.8307692307692308,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",10,4.5,"I’m so overwhelmed. What do I even say that hasn’t already been said. Could go on about the colors, the animation, the action sequences, the everything really. But for now I’m just gonna process the fact that Nic Cage shows up twice in my top 10 list this year.",261,52,positive,neutral,0.4025525748729706,neutral,261,49,0,False,0.03980099502487562,False,0,0,en,0.7701149425287356,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",11,4.5,"anyone: are you ok?me: I'm fine my brain: in 'into the spider-verse"", you can see a billboard for the play ""hi, hello"", a parody of the real play ""oh, hello"", with john mulaney's name above the title. as miles is a teenager living in a universe where john mulaney exists, especially as he lives in new york, he must be aware of new york-based comedian john mulaney. surely, he would have recognised mulaney's very distinctive voice coming from spider-ham. does john mulaney exist in spider-ham's universe too? what if spider-ham was actually john-",547,103,positive,neutral,0.6909874081611633,neutral,547,93,0,False,0.002364066193853428,False,0,2,en,0.773308957952468,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",12,4.5,"Just an absolute achievement in animation. Weird to look at something so current and know it’ll exist in the annals of history for its medium, but it’d be a struggle to find someone who would disagree. Going to watch it every year. Going to buy the art book and flip through it like a child.",291,57,positive,positive,0.895266056060791,positive,291,55,0,False,0.017391304347826087,False,0,0,en,0.7903780068728522,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",13,5.0,How do you get better than this,31,7,positive,negative,0.44079235196113586,neutral,31,7,0,False,0.04,False,0,0,en,0.8064516129032258,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",14,5.0,spider-man noir in his stand-alone: I'M GOING TO STEAL THE DECLARATION OF INDEPENDENCE,86,16,positive,neutral,0.48586371541023254,neutral,86,13,0,False,0.6,False,0,0,en,0.813953488372093,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",15,4.0,"Took them nearly twenty years but someone who actually likes comic books for their uniquely expressive textures, rhythms, and colors finally made one of these movies.",166,26,positive,positive,0.6783419251441956,positive,166,26,0,False,0.007246376811594203,False,0,0,en,0.8313253012048193,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",16,4.5,need me a whole spider-noir movie,33,7,positive,positive,0.5309565663337708,neutral,33,6,0,False,0.0,False,0,0,en,0.8181818181818182,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",17,4.5,wow the only bad thing about this movie is that it didn’t exist when i was 10,77,18,positive,negative,0.8476301431655884,negative,77,17,0,False,0.0,False,0,0,en,0.7532467532467533,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",18,5.0,my THE GET DOWN-stanning ass almost jumped up and clapped about 20 minutes in when i realized i was watching a Shameik Moore-led montage set to The Incredible Bongo Band’s “Apache”,180,34,positive,neutral,0.5577008724212646,neutral,180,31,0,False,0.11888111888111888,False,0,0,en,0.7944444444444444,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",19,5.0,This is the only movie ever made,32,7,positive,neutral,0.5014224648475647,neutral,32,7,0,False,0.038461538461538464,False,0,0,en,0.8125,False
32,Spider-Man: Into the Spider-Verse,2018,Rodney Rothman,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",20,5.0,"""Are you ready to witness the greatest Spider-Man movie of all time?""The Sam Raimi trilogy gulped...The Amazing Spider-Man 1&2 nodded...Homecoming shuddered...""Yes, Spider-Man: Into the Spider-Verse"" they said in unison",219,38,positive,positive,0.8967150449752808,positive,219,29,0,False,0.10119047619047619,False,0,1,en,0.7671232876712328,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",1,5.0,"Cinema at its most pure and beautiful. So human. Thank you, mr. Ozu.",68,13,positive,positive,0.9816808104515076,positive,68,13,0,False,0.0784313725490196,False,0,0,en,0.75,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",2,4.5,"""What are you going to be when you grow up?.... I wonder if I'll still be here."" ❤️",83,18,positive,positive,0.6345324516296387,positive,83,18,1,True,0.05454545454545454,False,0,1,en,0.6626506024096386,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",3,5.0,"""If you come up to Tokyo again, mother, please come visit again.""""Yes... But I'm afraid I won't be coming back. I know you're busy, but do try to come to Onomichi.""""I'd really like to, if it were a bit nearer.""""You're right, it's so far away.""What nobody told me as an immature teenager was that the secret to appreciating Ozu is to live long enough to feel the years start going by faster and faster, and see everyone you know grow decades older, and watch everything you've ever known and loved steamrolled by change.",519,104,positive,neutral,0.5019277930259705,neutral,519,93,0,False,0.030303030303030304,False,0,0,en,0.7630057803468208,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",4,5.0,"Be nice to people. Don't be a dickhead.Families are complicated, kindness is not.Nobody cares about your salon, Shige Kaneko.Noriko forever.",140,24,positive,negative,0.6988452672958374,negative,140,20,0,False,0.061946902654867256,False,0,0,en,0.8071428571428572,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",5,4.0,Hell of a movie to watch on the night your oldest loses her first baby tooth.,77,16,positive,negative,0.4796287417411804,neutral,77,16,0,False,0.01639344262295082,False,0,0,en,0.7922077922077922,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",6,2.0,Getting my Official Cinephile Membership™ revoked as I type this. I am now an avid stamp collector instead.,107,18,negative,negative,0.7585499882698059,negative,107,18,1,True,0.06896551724137931,False,0,0,en,0.8130841121495327,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",7,5.0,hits too hard right now.,24,5,positive,negative,0.8143051266670227,negative,24,5,0,False,0.0,False,0,0,en,0.7916666666666666,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",8,4.0,"Rewatched this with the Criterion Collection commentary, which is outstanding. A two hour 15 minute film course on Ozu and Tokyo Story. It’s super enlightening.",160,26,positive,positive,0.9737213850021362,positive,160,25,0,False,0.06201550387596899,False,0,0,en,0.80625,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",9,5.0,"Tokyo Story marks the first time in what feels like months that a movie has affected me in such a profound and personal way. Filled to the brim with muted heartbreaks, this film perfectlyportrays the unavoidable chasms that form within a family unit, and Ozu portrays this in such a natural, non-judgmental, and minimalist way it’s simply heartbreaking. I adore Tokyo Story so much I don’t even know what else to say.10 / 10",424,77,positive,positive,0.49755144119262695,neutral,424,74,0,False,0.023809523809523808,False,0,0,en,0.7924528301886793,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",10,4.5,ozu does the whole static shot and framing thing like no other he’s such a fantastic director and has just absolutely crushed me with this beautiful piece of cinema :(,167,30,positive,positive,0.9569075107574463,positive,167,30,0,False,0.0,False,0,0,en,0.8083832335329342,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",11,4.0,Went home and hugged my mom after this :),41,8,positive,positive,0.9150933623313904,positive,41,9,0,False,0.03225806451612903,False,0,0,en,0.7560975609756098,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",12,4.0,"""Living alone like this, the days will get very long."" - Shukishi, Family. Ozu is fantastic at directing things and should be applauded for the way that he directs things. He's just very good at directing things that's all I'm saying. Tokyo Story is a punch to the gut if you have family that you haven't honored as much as they deserve which is something that is probably true for most of us. The themes are timeless, the performances are heartening and the script is a real killer. That's all I've got... it's just a really beautiful film. Yes.",546,105,positive,positive,0.7451133131980896,positive,546,99,0,False,0.02830188679245283,False,0,0,en,0.7765567765567766,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",13,5.0,"""Sometimes I feel I can't go on like this forever. Day passes and night comes, yet nothing happens, and I feel a kind of loneliness. My heart seems to be waiting for something.""",177,34,positive,negative,0.8468337655067444,negative,177,33,0,False,0.043795620437956206,False,0,0,en,0.7740112994350282,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",14,4.0,we've seen Tokyo. we've seen Atami. it's time to go home.,57,14,positive,neutral,0.6852031946182251,neutral,57,11,0,False,0.04878048780487805,False,0,0,af,0.7192982456140351,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",15,5.0,by far saddest ozu everyone smiled far less in this one,55,11,positive,negative,0.8750132918357849,negative,55,11,0,False,0.0,False,0,0,en,0.8181818181818182,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",16,5.0,“It’s like she’s fading away with every beat.”one day you’re gonna see your parents for the last time and you gotta hope you’re able to live with yourself when it comes. perfect movie,183,38,positive,positive,0.6413521766662598,positive,183,33,0,False,0.006993006993006993,False,0,0,en,0.7814207650273224,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",17,5.0,"Definitely one of the most beautiful movies I've ever seen.Tokyo Story reflects on such universal themes as family, aging, economic hardship, the working class and war-torn families in an incredibly fascinating way.The film is shot through static shots in which the people within them interact, giving the feeling of life as a grouping of moments. The main couple is probably one of the most beautiful and pure in cinema.",421,73,positive,positive,0.9688003659248352,positive,421,69,0,False,0.01749271137026239,False,0,0,en,0.8147268408551069,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",18,5.0,Too strong to handle.,21,4,positive,neutral,0.4941507875919342,neutral,21,4,0,False,0.058823529411764705,False,0,0,en,0.8095238095238095,False
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",19,5.0,"My first Ozu film, and yeah...I get it. I'm not going to write a lot right now because honestly the last 15 minutes of this hit me really hard and I'm a bit of a mess right now. What a film. Setsuko Hara is wonderful in this. I completely understand why this is viewed as one of the greatest films of all time.""Isn't life disappointing?""""Yes, it is.",349,73,positive,positive,0.7840063571929932,positive,349,67,0,False,0.04182509505703422,False,0,1,en,0.7535816618911175,False
